"replicate","focal_value","reference_value","complete_pair","difference","architecture","metric","comparison_id","orientation","interpretation_level"
2,1.05114730515863,1.04950459522343,TRUE,0.00164270993520055,"sparse_mixture","phenotype_prediction_rmse","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
2,1.05114730515863,1.05083195787183,TRUE,0.000315347286800938,"sparse_mixture","phenotype_prediction_rmse","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
2,1.05114730515863,1.05144166926879,TRUE,-0.000294364110152934,"sparse_mixture","phenotype_prediction_rmse","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
2,1.05144166926879,1.04950459522343,TRUE,0.00193707404535348,"sparse_mixture","phenotype_prediction_rmse","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
2,1.14871292935571,1.14740571326507,TRUE,0.00130721609064421,"sparse_homogeneous","prediction_regression_slope","full_csr_minus_bed","full_csr minus bed",4
2,1.14988938683699,1.14871292935571,TRUE,0.00117645748128159,"sparse_homogeneous","prediction_regression_slope","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
2,1.14988938683699,1.15334736476125,TRUE,-0.00345797792425229,"sparse_homogeneous","prediction_regression_slope","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
2,1.14988938683699,1.15637172951548,TRUE,-0.0064823426784848,"sparse_homogeneous","prediction_regression_slope","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
2,1.15185269690466,1.14871292935571,TRUE,0.00313976754894951,"sparse_homogeneous","prediction_regression_slope","block_csr_minus_full_csr","block_csr minus full_csr",2
2,1.15334736476125,1.15185269690466,TRUE,0.00149466785658436,"sparse_homogeneous","prediction_regression_slope","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
2,1.15637172951548,1.15334736476125,TRUE,0.00302436475423251,"sparse_homogeneous","prediction_regression_slope","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
2,16,16,TRUE,0,"sparse_homogeneous","high_pip_marker_count","block_csr_minus_full_csr","block_csr minus full_csr",2
2,16,16,TRUE,0,"sparse_homogeneous","high_pip_marker_count","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
2,16,16,TRUE,0,"sparse_homogeneous","high_pip_marker_count","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
2,16,16,TRUE,0,"sparse_homogeneous","high_pip_marker_count","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
2,16,16,TRUE,0,"sparse_homogeneous","high_pip_marker_count","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
2,16,16,TRUE,0,"sparse_homogeneous","high_pip_marker_count","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
2,16,17,TRUE,-1,"sparse_homogeneous","high_pip_marker_count","full_csr_minus_bed","full_csr minus bed",4
2,18,9,TRUE,9,"sparse_mixture","high_pip_marker_count","full_csr_minus_bed","full_csr minus bed",4
2,19,18,TRUE,1,"sparse_mixture","high_pip_marker_count","block_csr_minus_full_csr","block_csr minus full_csr",2
2,19,19,TRUE,0,"sparse_mixture","high_pip_marker_count","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
2,20,18,TRUE,2,"sparse_mixture","high_pip_marker_count","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
2,20,19,TRUE,1,"sparse_mixture","high_pip_marker_count","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
2,20,19,TRUE,1,"sparse_mixture","high_pip_marker_count","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
2,20,20,TRUE,0,"sparse_mixture","high_pip_marker_count","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
2,42.091,42.275,TRUE,-0.184000000000005,"sparse_homogeneous","total_pip_mass","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
2,42.091,42.278,TRUE,-0.187000000000005,"sparse_homogeneous","total_pip_mass","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
2,42.091,42.573,TRUE,-0.482000000000006,"sparse_homogeneous","total_pip_mass","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
2,42.275,42.278,TRUE,-0.00300000000000011,"sparse_homogeneous","total_pip_mass","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
2,42.278,42.402,TRUE,-0.123999999999995,"sparse_homogeneous","total_pip_mass","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
2,42.402,42.573,TRUE,-0.171000000000006,"sparse_homogeneous","total_pip_mass","block_csr_minus_full_csr","block_csr minus full_csr",2
2,42.573,21.525,TRUE,21.048,"sparse_homogeneous","total_pip_mass","full_csr_minus_bed","full_csr minus bed",4
2,182.3568,182.3568,TRUE,0,"sparse_mixture","top_marker_causal_enrichment","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
2,182.3568,197.5532,TRUE,-15.1964,"sparse_mixture","top_marker_causal_enrichment","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
2,182.3568,197.5532,TRUE,-15.1964,"sparse_mixture","top_marker_causal_enrichment","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
2,182.3568,197.5532,TRUE,-15.1964,"sparse_mixture","top_marker_causal_enrichment","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
2,197.5532,197.5532,TRUE,0,"sparse_mixture","top_marker_causal_enrichment","block_csr_minus_full_csr","block_csr minus full_csr",2
2,197.5532,197.5532,TRUE,0,"sparse_mixture","top_marker_causal_enrichment","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
2,197.5532,212.7496,TRUE,-15.1964,"sparse_mixture","top_marker_causal_enrichment","full_csr_minus_bed","full_csr minus bed",4
2,349.5172,349.5172,TRUE,0,"sparse_homogeneous","top_marker_causal_enrichment","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
2,349.5172,349.5172,TRUE,0,"sparse_homogeneous","top_marker_causal_enrichment","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
2,349.5172,364.7136,TRUE,-15.1964,"sparse_homogeneous","top_marker_causal_enrichment","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
2,349.5172,364.7136,TRUE,-15.1964,"sparse_homogeneous","top_marker_causal_enrichment","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
2,349.5172,395.1064,TRUE,-45.5892,"sparse_homogeneous","top_marker_causal_enrichment","full_csr_minus_bed","full_csr minus bed",4
2,353.6535,354.09,TRUE,-0.436500000000024,"sparse_mixture","total_pip_mass","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
2,353.79475,355.146624999999,TRUE,-1.35187499999893,"sparse_mixture","total_pip_mass","block_csr_minus_full_csr","block_csr minus full_csr",2
2,354.09,353.79475,TRUE,0.29525000000001,"sparse_mixture","total_pip_mass","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
2,354.94975,353.6535,TRUE,1.29624999999999,"sparse_mixture","total_pip_mass","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
2,354.94975,354.09,TRUE,0.859749999999963,"sparse_mixture","total_pip_mass","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
2,354.94975,355.146624999999,TRUE,-0.196874999998954,"sparse_mixture","total_pip_mass","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
2,355.146624999999,308.5725,TRUE,46.574124999999,"sparse_mixture","total_pip_mass","full_csr_minus_bed","full_csr minus bed",4
2,364.7136,349.5172,TRUE,15.1964,"sparse_homogeneous","top_marker_causal_enrichment","block_csr_minus_full_csr","block_csr minus full_csr",2
2,364.7136,364.7136,TRUE,0,"sparse_homogeneous","top_marker_causal_enrichment","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
3,0.000437691643499949,0.000465977634117627,TRUE,-2.82859906176777e-05,"sparse_homogeneous","noncausal_marker_rmse","block_csr_minus_full_csr","block_csr minus full_csr",2
3,0.000438489269160523,0.000456324523839792,TRUE,-1.78352546792691e-05,"sparse_homogeneous","noncausal_marker_rmse","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
3,0.000451647904825061,0.000438489269160523,TRUE,1.31586356645378e-05,"sparse_homogeneous","noncausal_marker_rmse","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
3,0.000451647904825061,0.000456324523839792,TRUE,-4.6766190147313e-06,"sparse_homogeneous","noncausal_marker_rmse","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
3,0.000451647904825061,0.000465977634117627,TRUE,-1.43297292925663e-05,"sparse_homogeneous","noncausal_marker_rmse","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
3,0.000456324523839792,0.000437691643499949,TRUE,1.86328803398428e-05,"sparse_homogeneous","noncausal_marker_rmse","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
3,0.000465977634117627,8.52949396524502e-05,TRUE,0.000380682694465177,"sparse_homogeneous","noncausal_marker_rmse","full_csr_minus_bed","full_csr minus bed",4
3,0.000598850847368282,0.000615402862338895,TRUE,-1.65520149706123e-05,"sparse_homogeneous","pip_null_mean","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
3,0.00060491289106771,0.000615903639861891,TRUE,-1.09907487941804e-05,"sparse_homogeneous","pip_null_mean","block_csr_minus_full_csr","block_csr minus full_csr",2
3,0.000613716032787749,0.000598850847368282,TRUE,1.48651854194671e-05,"sparse_homogeneous","pip_null_mean","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
3,0.000613716032787749,0.000615402862338895,TRUE,-1.68682955114521e-06,"sparse_homogeneous","pip_null_mean","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
3,0.000613716032787749,0.000615903639861891,TRUE,-2.18760707414135e-06,"sparse_homogeneous","pip_null_mean","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
3,0.000615402862338895,0.00060491289106771,TRUE,1.04899712711843e-05,"sparse_homogeneous","pip_null_mean","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
3,0.000615903639861891,9.54903666218603e-05,TRUE,0.00052041327324003,"sparse_homogeneous","pip_null_mean","full_csr_minus_bed","full_csr minus bed",4
3,0.000986525238932571,0.00100423424308315,TRUE,-1.77090041505814e-05,"sparse_mixture","noncausal_marker_rmse","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
3,0.000986525238932571,0.00100811729644408,TRUE,-2.15920575115072e-05,"sparse_mixture","noncausal_marker_rmse","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
3,0.000986525238932571,0.00104575609920956,TRUE,-5.92308602769911e-05,"sparse_mixture","noncausal_marker_rmse","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
3,0.00100423424308315,0.00100811729644408,TRUE,-3.8830533609258e-06,"sparse_mixture","noncausal_marker_rmse","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
3,0.00100811729644408,0.00101169062668089,TRUE,-3.57333023680946e-06,"sparse_mixture","noncausal_marker_rmse","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
3,0.00101169062668089,0.00104575609920956,TRUE,-3.40654725286744e-05,"sparse_mixture","noncausal_marker_rmse","block_csr_minus_full_csr","block_csr minus full_csr",2
3,0.00104575609920956,0.000230406208138369,TRUE,0.000815349891071193,"sparse_mixture","noncausal_marker_rmse","full_csr_minus_bed","full_csr minus bed",4
3,0.00109228501487194,0.00110947329630702,TRUE,-1.71882814350766e-05,"sparse_homogeneous","nonnull_probability_mean","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
3,0.00109575952199205,0.000587270669369061,TRUE,0.00050848885262299,"sparse_homogeneous","nonnull_probability_mean","full_csr_minus_bed","full_csr minus bed",4
3,0.00109986575767945,0.00109575952199205,TRUE,4.10623568739975e-06,"sparse_homogeneous","nonnull_probability_mean","block_csr_minus_full_csr","block_csr minus full_csr",2
3,0.00110947329630702,0.00109986575767945,TRUE,9.60753862756965e-06,"sparse_homogeneous","nonnull_probability_mean","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
3,0.00111581690400358,0.00109228501487194,TRUE,2.35318891316364e-05,"sparse_homogeneous","nonnull_probability_mean","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
3,0.00111581690400358,0.00109575952199205,TRUE,2.00573820115292e-05,"sparse_homogeneous","nonnull_probability_mean","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
3,0.00111581690400358,0.00110947329630702,TRUE,6.34360769655976e-06,"sparse_homogeneous","nonnull_probability_mean","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
3,0.00122671913277669,0.00123901086329736,TRUE,-1.22917305206722e-05,"sparse_homogeneous","marker_effect_rmse","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
3,0.00122671913277669,0.00124619657012238,TRUE,-1.94774373456935e-05,"sparse_homogeneous","marker_effect_rmse","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
3,0.00122671913277669,0.00128017090596368,TRUE,-5.34517731869974e-05,"sparse_homogeneous","marker_effect_rmse","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
3,0.00123760772194741,0.00128017090596368,TRUE,-4.25631840162701e-05,"sparse_homogeneous","marker_effect_rmse","block_csr_minus_full_csr","block_csr minus full_csr",2
3,0.00123901086329736,0.00124619657012238,TRUE,-7.1857068250213e-06,"sparse_homogeneous","marker_effect_rmse","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
3,0.00124619657012238,0.00123760772194741,TRUE,8.58884817496615e-06,"sparse_homogeneous","marker_effect_rmse","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
3,0.00128017090596368,0.00115144034317167,TRUE,0.000128730562792017,"sparse_homogeneous","marker_effect_rmse","full_csr_minus_bed","full_csr minus bed",4
3,0.00136027069814297,0.00137271658100081,TRUE,-1.24458828578318e-05,"sparse_mixture","marker_effect_rmse","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
3,0.00136027069814297,0.00137588062350458,TRUE,-1.56099253616083e-05,"sparse_mixture","marker_effect_rmse","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
3,0.00136027069814297,0.00139788155008499,TRUE,-3.76108519420171e-05,"sparse_mixture","marker_effect_rmse","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
3,0.00137271658100081,0.00137588062350458,TRUE,-3.16404250377648e-06,"sparse_mixture","marker_effect_rmse","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
3,0.00137588062350458,0.00137820828067732,TRUE,-2.32765717274146e-06,"sparse_mixture","marker_effect_rmse","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
3,0.00137820828067732,0.00139788155008499,TRUE,-1.96732694076674e-05,"sparse_mixture","marker_effect_rmse","block_csr_minus_full_csr","block_csr minus full_csr",2
3,0.00139788155008499,0.000978313546622392,TRUE,0.000419568003462599,"sparse_mixture","marker_effect_rmse","full_csr_minus_bed","full_csr minus bed",4
3,0.00908507287630796,0.00913188569094118,TRUE,-4.68128146332188e-05,"sparse_mixture","pip_null_mean","block_csr_minus_full_csr","block_csr minus full_csr",2
3,0.00910331172082972,0.00910568382488602,TRUE,-2.37210405629705e-06,"sparse_mixture","pip_null_mean","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
3,0.00910331172082972,0.00911805830104637,TRUE,-1.4746580216652e-05,"sparse_mixture","pip_null_mean","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
3,0.00910331172082972,0.00913188569094118,TRUE,-2.85739701114604e-05,"sparse_mixture","pip_null_mean","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
3,0.00910568382488602,0.00908507287630796,TRUE,2.06109485780554e-05,"sparse_mixture","pip_null_mean","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
3,0.00911805830104637,0.00910568382488602,TRUE,1.2374476160355e-05,"sparse_mixture","pip_null_mean","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
3,0.00913188569094118,0.00781963443240822,TRUE,0.00131225125853296,"sparse_mixture","pip_null_mean","full_csr_minus_bed","full_csr minus bed",4
3,0.00927931615382591,0.00932909110052379,TRUE,-4.97749466978753e-05,"sparse_mixture","nonnull_probability_mean","block_csr_minus_full_csr","block_csr minus full_csr",2
3,0.00929796530757285,0.00929991971782792,TRUE,-1.95441025506102e-06,"sparse_mixture","nonnull_probability_mean","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
3,0.00929796530757285,0.00931297544155195,TRUE,-1.50101339790997e-05,"sparse_mixture","nonnull_probability_mean","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
3,0.00929796530757285,0.00932909110052379,TRUE,-3.1125792950934e-05,"sparse_mixture","nonnull_probability_mean","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
3,0.00929991971782792,0.00927931615382591,TRUE,2.06035640020023e-05,"sparse_mixture","nonnull_probability_mean","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
